,match_id,season,date,seed_type,bastion_type,player_a_uuid,player_b_uuid,player_a_nickname,player_b_nickname,time,elo_a_before,elo_b_before,has_player_forfeited,winner_uuid
8545,3844937,9,1764322335,RUINED_PORTAL,TREASURE,17e787d1d6374f818b294f2319db370d,625146b684804a29af2eaeb483a59ddf,silverrruns,ANJOUU,484.072,2183,2092,False,17e787d1d6374f818b294f2319db370d
8546,3846281,9,1764332994,DESERT_TEMPLE,TREASURE,388533d5a2ad4b349a31db4738670a4b,92b63a39b36a445fa94c77ae212dcea3,v_strid,bing_pigs,536.376,2295,2255,False,92b63a39b36a445fa94c77ae212dcea3
8547,3846456,9,1764334246,BURIED_TREASURE,HOUSING,92b63a39b36a445fa94c77ae212dcea3,78a8ec9f99d34371b73decd2a78ff9b0,bing_pigs,TUDORULE,553.076,2278,2230,False,92b63a39b36a445fa94c77ae212dcea3
8548,3846735,9,1764336106,SHIPWRECK,STABLES,92b63a39b36a445fa94c77ae212dcea3,388533d5a2ad4b349a31db4738670a4b,bing_pigs,v_strid,507.713,2333,2252,False,388533d5a2ad4b349a31db4738670a4b
8549,3846838,9,1764336805,BURIED_TREASURE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,78a8ec9f99d34371b73decd2a78ff9b0,bing_pigs,TUDORULE,540.123,2315,2167,False,78a8ec9f99d34371b73decd2a78ff9b0
8550,3847101,9,1764338311,VILLAGE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,5ee577fdc1af45d3a6fb3e086cc293fb,bing_pigs,Ranik_,887.159,2255,2045,False,92b63a39b36a445fa94c77ae212dcea3
8551,3847248,9,1764339168,RUINED_PORTAL,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,78a8ec9f99d34371b73decd2a78ff9b0,bing_pigs,TUDORULE,568.413,2262,2220,False,92b63a39b36a445fa94c77ae212dcea3
8552,3847350,9,1764339680,SHIPWRECK,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,8393e90d9dd94a3eb838146a5ae5b724,bing_pigs,takachaaaaaaan,270.314,2284,2079,True,92b63a39b36a445fa94c77ae212dcea3
8553,3847580,9,1764340918,RUINED_PORTAL,BRIDGE,92b63a39b36a445fa94c77ae212dcea3,78a8ec9f99d34371b73decd2a78ff9b0,bing_pigs,TUDORULE,418.885,2292,2217,False,92b63a39b36a445fa94c77ae212dcea3
8554,3847709,9,1764341530,SHIPWRECK,TREASURE,c670041ed84c480cab4a6ee904905b5f,92b63a39b36a445fa94c77ae212dcea3,paplerr,bing_pigs,319.766,2128,2311,True,92b63a39b36a445fa94c77ae212dcea3
8555,3847897,9,1764342489,DESERT_TEMPLE,HOUSING,92b63a39b36a445fa94c77ae212dcea3,388533d5a2ad4b349a31db4738670a4b,bing_pigs,v_strid,603.034,2318,2329,False,92b63a39b36a445fa94c77ae212dcea3
8556,3848148,9,1764343641,VILLAGE,BRIDGE,553414a2c89b4d6b8c0ba5bd89284508,92b63a39b36a445fa94c77ae212dcea3,ulsah1n,bing_pigs,655.866,2286,2339,False,92b63a39b36a445fa94c77ae212dcea3
8557,3848290,9,1764344288,BURIED_TREASURE,STABLES,8195522a3c574d86b2162c8b8ec8bd3d,aa5a894a4d5340f49683fdfd1ea9c523,pardonmc,Pinne,557.489,1852,1913,False,aa5a894a4d5340f49683fdfd1ea9c523
8558,3848361,9,1764344661,RUINED_PORTAL,STABLES,92b63a39b36a445fa94c77ae212dcea3,c670041ed84c480cab4a6ee904905b5f,bing_pigs,paplerr,616.531,2402,2087,False,c670041ed84c480cab4a6ee904905b5f
8559,3848395,9,1764344784,VILLAGE,STABLES,5ee577fdc1af45d3a6fb3e086cc293fb,aa5a894a4d5340f49683fdfd1ea9c523,Ranik_,Pinne,366.949,2078,1923,True,aa5a894a4d5340f49683fdfd1ea9c523
8560,3848472,9,1764345233,BURIED_TREASURE,TREASURE,cc432b2626a44ae1836a50244adbf468,92b63a39b36a445fa94c77ae212dcea3,Watermelon1708,bing_pigs,438.006,2147,2370,False,cc432b2626a44ae1836a50244adbf468
8561,3848627,9,1764345967,RUINED_PORTAL,STABLES,388533d5a2ad4b349a31db4738670a4b,92b63a39b36a445fa94c77ae212dcea3,v_strid,bing_pigs,601.324,2274,2300,False,92b63a39b36a445fa94c77ae212dcea3
8562,3848723,9,1764346386,SHIPWRECK,HOUSING,5ee577fdc1af45d3a6fb3e086cc293fb,92b63a39b36a445fa94c77ae212dcea3,Ranik_,bing_pigs,325.885,2078,2325,True,92b63a39b36a445fa94c77ae212dcea3
8563,3848905,9,1764347263,VILLAGE,TREASURE,92b63a39b36a445fa94c77ae212dcea3,553414a2c89b4d6b8c0ba5bd89284508,bing_pigs,ulsah1n,631.502,2329,2297,False,92b63a39b36a445fa94c77ae212dcea3
8564,3849075,9,1764348170,BURIED_TREASURE,BRIDGE,cc432b2626a44ae1836a50244adbf468,92b63a39b36a445fa94c77ae212dcea3,Watermelon1708,bing_pigs,554.516,2111,2393,False,cc432b2626a44ae1836a50244adbf468
8565,3849212,9,1764348857,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,5ee577fdc1af45d3a6fb3e086cc293fb,steezFemboy,Ranik_,351.98,2068,2136,True,2fe70934e7be458dba747c4ac830391c
8566,3849217,9,1764348897,RUINED_PORTAL,TREASURE,92b63a39b36a445fa94c77ae212dcea3,553414a2c89b4d6b8c0ba5bd89284508,bing_pigs,ulsah1n,566.011,2319,2298,False,92b63a39b36a445fa94c77ae212dcea3
8567,3849387,9,1764349744,VILLAGE,HOUSING,2fe70934e7be458dba747c4ac830391c,92b63a39b36a445fa94c77ae212dcea3,steezFemboy,bing_pigs,732.707,2122,2343,False,92b63a39b36a445fa94c77ae212dcea3
8568,3849551,9,1764350520,VILLAGE,STABLES,64858295eb754646b03caead840391a2,2fe70934e7be458dba747c4ac830391c,Casssual,steezFemboy,615.524,2003,2121,False,64858295eb754646b03caead840391a2
8569,3849577,9,1764350685,RUINED_PORTAL,HOUSING,5ee577fdc1af45d3a6fb3e086cc293fb,92b63a39b36a445fa94c77ae212dcea3,Ranik_,bing_pigs,718.983,2127,2356,False,92b63a39b36a445fa94c77ae212dcea3
8570,3849736,9,1764351476,SHIPWRECK,BRIDGE,553414a2c89b4d6b8c0ba5bd89284508,92b63a39b36a445fa94c77ae212dcea3,ulsah1n,bing_pigs,614.111,2286,2362,False,92b63a39b36a445fa94c77ae212dcea3
8571,3849755,9,1764351575,BURIED_TREASURE,BRIDGE,2fe70934e7be458dba747c4ac830391c,cc432b2626a44ae1836a50244adbf468,steezFemboy,Watermelon1708,714.02,2093,2110,False,cc432b2626a44ae1836a50244adbf468
8572,3849856,9,1764351998,SHIPWRECK,TREASURE,2fe70934e7be458dba747c4ac830391c,8393e90d9dd94a3eb838146a5ae5b724,steezFemboy,takachaaaaaaan,170.825,2077,2030,True,8393e90d9dd94a3eb838146a5ae5b724
8573,3849936,9,1764352392,BURIED_TREASURE,HOUSING,92b63a39b36a445fa94c77ae212dcea3,8393e90d9dd94a3eb838146a5ae5b724,bing_pigs,takachaaaaaaan,270.361,2384,2080,True,92b63a39b36a445fa94c77ae212dcea3
8574,3850013,9,1764352791,RUINED_PORTAL,HOUSING,2fe70934e7be458dba747c4ac830391c,64858295eb754646b03caead840391a2,steezFemboy,Casssual,307.545,2058,1990,True,64858295eb754646b03caead840391a2
8575,3850130,9,1764353236,RUINED_PORTAL,BRIDGE,bc80af38933f4ae19b0494681a54422b,92b63a39b36a445fa94c77ae212dcea3,Ancoboyy,bing_pigs,508.497,2364,2386,False,92b63a39b36a445fa94c77ae212dcea3
8576,3850140,9,1764353281,SHIPWRECK,BRIDGE,553414a2c89b4d6b8c0ba5bd89284508,2fe70934e7be458dba747c4ac830391c,ulsah1n,steezFemboy,364.628,2242,2028,True,553414a2c89b4d6b8c0ba5bd89284508
8577,3850520,9,1764355083,BURIED_TREASURE,BRIDGE,6c4b4e74963d40e3b5a7118f3e0b0dc4,2fe70934e7be458dba747c4ac830391c,awesomethank,steezFemboy,643.656,2103,1981,False,2fe70934e7be458dba747c4ac830391c
8578,3850614,9,1764355527,SHIPWRECK,TREASURE,9dcb17d831b24df2bae778cfd750ab1b,2fe70934e7be458dba747c4ac830391c,loodlow,steezFemboy,340.648,2144,2004,True,2fe70934e7be458dba747c4ac830391c
8579,3850763,9,1764356191,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,3c59ed02bccf4ea3a0f626af7955be91,steezFemboy,Tookannn,552.578,2036,1882,False,2fe70934e7be458dba747c4ac830391c
8580,3850998,9,1764357373,RUINED_PORTAL,STABLES,2fe70934e7be458dba747c4ac830391c,bc80af38933f4ae19b0494681a54422b,steezFemboy,Ancoboyy,629.315,2037,2306,False,2fe70934e7be458dba747c4ac830391c
8581,3852137,9,1764362501,RUINED_PORTAL,TREASURE,17e787d1d6374f818b294f2319db370d,cc432b2626a44ae1836a50244adbf468,silverrruns,Watermelon1708,521.906,2192,2323,False,17e787d1d6374f818b294f2319db370d
8582,3852319,9,1764363341,BURIED_TREASURE,STABLES,17e787d1d6374f818b294f2319db370d,388533d5a2ad4b349a31db4738670a4b,silverrruns,v_strid,595.468,2258,2219,False,388533d5a2ad4b349a31db4738670a4b
8583,3852456,9,1764363917,DESERT_TEMPLE,TREASURE,2fe70934e7be458dba747c4ac830391c,7d320034571e405a9b6889104489a3c4,steezFemboy,kohout135,547.137,2078,1917,False,2fe70934e7be458dba747c4ac830391c
8584,3852470,9,1764363978,DESERT_TEMPLE,HOUSING,17e787d1d6374f818b294f2319db370d,bc80af38933f4ae19b0494681a54422b,silverrruns,Ancoboyy,587.503,2198,2248,False,17e787d1d6374f818b294f2319db370d
8585,3852583,9,1764364487,RUINED_PORTAL,HOUSING,5ee577fdc1af45d3a6fb3e086cc293fb,2fe70934e7be458dba747c4ac830391c,Ranik_,steezFemboy,471.771,2182,2082,False,2fe70934e7be458dba747c4ac830391c
8586,3852590,9,1764364516,RUINED_PORTAL,BRIDGE,388533d5a2ad4b349a31db4738670a4b,17e787d1d6374f818b294f2319db370d,v_strid,silverrruns,495.057,2255,2218,False,17e787d1d6374f818b294f2319db370d
8587,3852754,9,1764365180,SHIPWRECK,TREASURE,17e787d1d6374f818b294f2319db370d,817a3f2e92da42ab89c64a787ce16d28,silverrruns,Voxio,541.185,2286,1984,False,817a3f2e92da42ab89c64a787ce16d28
8588,3852791,9,1764365374,DESERT_TEMPLE,STABLES,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,774.234,2198,2143,False,388533d5a2ad4b349a31db4738670a4b
8589,3852872,9,1764365681,RUINED_PORTAL,TREASURE,bc80af38933f4ae19b0494681a54422b,17e787d1d6374f818b294f2319db370d,Ancoboyy,silverrruns,447.158,2205,2212,False,17e787d1d6374f818b294f2319db370d
8590,3852952,9,1764366061,BURIED_TREASURE,TREASURE,2fe70934e7be458dba747c4ac830391c,817a3f2e92da42ab89c64a787ce16d28,steezFemboy,Voxio,614.983,2132,2017,False,817a3f2e92da42ab89c64a787ce16d28
8591,3853095,9,1764366768,BURIED_TREASURE,TREASURE,2fe70934e7be458dba747c4ac830391c,17e787d1d6374f818b294f2319db370d,steezFemboy,silverrruns,621.668,2100,2234,False,17e787d1d6374f818b294f2319db370d
8592,3853244,9,1764367404,SHIPWRECK,STABLES,17e787d1d6374f818b294f2319db370d,5ee577fdc1af45d3a6fb3e086cc293fb,silverrruns,Ranik_,507.931,2245,2189,True,17e787d1d6374f818b294f2319db370d
8593,3853255,9,1764367458,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,9dcb17d831b24df2bae778cfd750ab1b,steezFemboy,loodlow,578.043,2052,2086,False,2fe70934e7be458dba747c4ac830391c
8594,3853372,9,1764368018,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,17e787d1d6374f818b294f2319db370d,steezFemboy,silverrruns,476.554,2105,2266,False,17e787d1d6374f818b294f2319db370d
8595,3853491,9,1764368537,BURIED_TREASURE,HOUSING,5ee577fdc1af45d3a6fb3e086cc293fb,2fe70934e7be458dba747c4ac830391c,Ranik_,steezFemboy,380.772,2158,2057,True,2fe70934e7be458dba747c4ac830391c
8596,3853566,9,1764368920,VILLAGE,BRIDGE,9dcb17d831b24df2bae778cfd750ab1b,17e787d1d6374f818b294f2319db370d,loodlow,silverrruns,593.779,2035,2281,False,17e787d1d6374f818b294f2319db370d
8597,3853612,9,1764369188,DESERT_TEMPLE,HOUSING,2fe70934e7be458dba747c4ac830391c,c670041ed84c480cab4a6ee904905b5f,steezFemboy,paplerr,512.43,2085,1998,False,2fe70934e7be458dba747c4ac830391c
8598,3853733,9,1764369848,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,17e787d1d6374f818b294f2319db370d,steezFemboy,silverrruns,506.641,2130,2290,False,17e787d1d6374f818b294f2319db370d
8599,3853953,9,1764370935,BURIED_TREASURE,STABLES,388533d5a2ad4b349a31db4738670a4b,17e787d1d6374f818b294f2319db370d,v_strid,silverrruns,578.433,2266,2298,False,17e787d1d6374f818b294f2319db370d
8600,3853968,9,1764370997,RUINED_PORTAL,BRIDGE,0562802e736e47c581b2ef095e2ed067,2fe70934e7be458dba747c4ac830391c,subdas,steezFemboy,615.692,1874,2131,False,0562802e736e47c581b2ef095e2ed067
8601,3854043,9,1764371393,BURIED_TREASURE,STABLES,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,300.911,2255,2052,True,2fe70934e7be458dba747c4ac830391c
8602,3854118,9,1764371853,VILLAGE,HOUSING,9dcb17d831b24df2bae778cfd750ab1b,2fe70934e7be458dba747c4ac830391c,loodlow,steezFemboy,345.51,2034,2085,True,2fe70934e7be458dba747c4ac830391c
8603,3854226,9,1764372488,SHIPWRECK,HOUSING,2fe70934e7be458dba747c4ac830391c,c670041ed84c480cab4a6ee904905b5f,steezFemboy,paplerr,523.844,2102,2040,False,2fe70934e7be458dba747c4ac830391c
8604,3854362,9,1764373393,BURIED_TREASURE,TREASURE,25349f93cf194f3baeee93d024eccc21,2fe70934e7be458dba747c4ac830391c,retropog,steezFemboy,789.153,2278,2112,False,2fe70934e7be458dba747c4ac830391c
8605,3854481,9,1764374065,SHIPWRECK,TREASURE,2fe70934e7be458dba747c4ac830391c,c92021f449a94bdc9811a3e5e299820e,steezFemboy,oshgay,552.05,2148,1945,False,2fe70934e7be458dba747c4ac830391c
8606,3854600,9,1764374781,DESERT_TEMPLE,TREASURE,2fe70934e7be458dba747c4ac830391c,388533d5a2ad4b349a31db4738670a4b,steezFemboy,v_strid,598.322,2193,2130,False,388533d5a2ad4b349a31db4738670a4b
8607,3855421,9,1764379932,DESERT_TEMPLE,HOUSING,2ef2bfed3d084649b56290328970ace9,25349f93cf194f3baeee93d024eccc21,nahhann,retropog,197.489,2344,2195,True,2ef2bfed3d084649b56290328970ace9
8608,3855524,9,1764380600,RUINED_PORTAL,HOUSING,2ef2bfed3d084649b56290328970ace9,388533d5a2ad4b349a31db4738670a4b,nahhann,v_strid,479.998,2358,2206,False,2ef2bfed3d084649b56290328970ace9
8609,3855657,9,1764381500,DESERT_TEMPLE,STABLES,2fe70934e7be458dba747c4ac830391c,25349f93cf194f3baeee93d024eccc21,steezFemboy,retropog,618.223,2131,2160,True,2fe70934e7be458dba747c4ac830391c
8610,3855759,9,1764382114,DESERT_TEMPLE,TREASURE,388533d5a2ad4b349a31db4738670a4b,2fe70934e7be458dba747c4ac830391c,v_strid,steezFemboy,567.411,2211,2150,False,2fe70934e7be458dba747c4ac830391c
8611,3855962,9,1764383533,VILLAGE,STABLES,0562802e736e47c581b2ef095e2ed067,2fe70934e7be458dba747c4ac830391c,subdas,steezFemboy,829.429,1945,2220,False,0562802e736e47c581b2ef095e2ed067
8612,3856002,9,1764383795,RUINED_PORTAL,TREASURE,2fe70934e7be458dba747c4ac830391c,25349f93cf194f3baeee93d024eccc21,steezFemboy,retropog,176.718,2186,2090,True,25349f93cf194f3baeee93d024eccc21
8613,3856092,9,1764384402,DESERT_TEMPLE,HOUSING,fb2bd99d6f664e7b96cc6a24834b9a76,2fe70934e7be458dba747c4ac830391c,tucrack,steezFemboy,559.09,2110,2147,False,2fe70934e7be458dba747c4ac830391c
8614,3856152,9,1764384877,BURIED_TREASURE,BRIDGE,c670041ed84c480cab4a6ee904905b5f,2fe70934e7be458dba747c4ac830391c,paplerr,steezFemboy,284.322,2048,2166,True,2fe70934e7be458dba747c4ac830391c
8615,3856272,9,1764385609,BURIED_TREASURE,BRIDGE,2fe70934e7be458dba747c4ac830391c,0562802e736e47c581b2ef095e2ed067,steezFemboy,subdas,581.302,2181,2057,False,2fe70934e7be458dba747c4ac830391c
8616,3856407,9,1764386531,RUINED_PORTAL,STABLES,2fe70934e7be458dba747c4ac830391c,37e378a50afe41aa9a91139d524a7ba0,steezFemboy,Duk4n_,542.639,2199,1990,False,2fe70934e7be458dba747c4ac830391c
8617,3856530,9,1764387433,VILLAGE,STABLES,0562802e736e47c581b2ef095e2ed067,3b01d4b4fef14f178b75f05c04dd34ef,subdas,BeefSalad,690.478,2020,2334,False,0562802e736e47c581b2ef095e2ed067
8618,3856649,9,1764388112,RUINED_PORTAL,BRIDGE,0562802e736e47c581b2ef095e2ed067,2fe70934e7be458dba747c4ac830391c,subdas,steezFemboy,597.792,2093,2208,False,2fe70934e7be458dba747c4ac830391c
8619,3856761,9,1764388764,VILLAGE,HOUSING,2fe70934e7be458dba747c4ac830391c,3b01d4b4fef14f178b75f05c04dd34ef,nhb_,BeefSalad,594.775,2217,2297,False,2fe70934e7be458dba747c4ac830391c
8620,3856946,9,1764389955,VILLAGE,HOUSING,2fe70934e7be458dba747c4ac830391c,0d0f007a376a462299bf23f2f713b0e5,steezFemboy,MrBudgiee,981.269,2280,2221,False,0d0f007a376a462299bf23f2f713b0e5
8621,3857261,9,1764392004,BURIED_TREASURE,HOUSING,2fe70934e7be458dba747c4ac830391c,e4808bc3e1e347988cbb59b55d723e0f,steezFemboy,dandannyboy,537.66,2226,2026,False,2fe70934e7be458dba747c4ac830391c
8622,3860360,9,1764414669,SHIPWRECK,TREASURE,8393e90d9dd94a3eb838146a5ae5b724,2ef2bfed3d084649b56290328970ace9,takachaaaaaaan,nahhann,782.209,2023,2417,False,8393e90d9dd94a3eb838146a5ae5b724
8623,3862456,9,1764427112,DESERT_TEMPLE,HOUSING,8393e90d9dd94a3eb838146a5ae5b724,7c92678742eb4e819f3122017697ae3d,takachaaaaaaan,hackingnoises,532.86,1963,1972,False,8393e90d9dd94a3eb838146a5ae5b724
8624,3862585,9,1764427810,DESERT_TEMPLE,BRIDGE,7c92678742eb4e819f3122017697ae3d,8c7208adf2784bacb3715ab657cd80bd,hackingnoises,BinEin,583.577,1918,1830,False,7c92678742eb4e819f3122017697ae3d
8625,3862724,9,1764428445,BURIED_TREASURE,TREASURE,7c92678742eb4e819f3122017697ae3d,bdb7f407200d4882b78e656ca161bddf,hackingnoises,wagasylvie,581.755,1972,1860,False,bdb7f407200d4882b78e656ca161bddf
8626,3862861,9,1764429033,BURIED_TREASURE,BRIDGE,7c92678742eb4e819f3122017697ae3d,7d320034571e405a9b6889104489a3c4,hackingnoises,kohout135,532.776,1909,1926,False,7c92678742eb4e819f3122017697ae3d
8627,3862982,9,1764429602,SHIPWRECK,BRIDGE,7c92678742eb4e819f3122017697ae3d,b7797e44bd994c6ea281073798e03d27,hackingnoises,lvckyruns,515.65,1929,1909,False,7c92678742eb4e819f3122017697ae3d
8628,3863118,9,1764430335,RUINED_PORTAL,STABLES,a162fe30a8074cc6b9600719bc5e5ed9,7c92678742eb4e819f3122017697ae3d,Maraico,hackingnoises,689.945,1970,1946,False,7c92678742eb4e819f3122017697ae3d
8629,3863289,9,1764431120,BURIED_TREASURE,BRIDGE,7c92678742eb4e819f3122017697ae3d,25349f93cf194f3baeee93d024eccc21,hackingnoises,retropog,732.491,2003,1993,False,25349f93cf194f3baeee93d024eccc21
8630,3863413,9,1764431666,RUINED_PORTAL,STABLES,daf987b5834d463a8b5c4a1a57eb8992,7c92678742eb4e819f3122017697ae3d,semcomet,hackingnoises,490.283,1957,1946,False,7c92678742eb4e819f3122017697ae3d
8631,3870789,9,1764465667,BURIED_TREASURE,STABLES,2ef2bfed3d084649b56290328970ace9,817a3f2e92da42ab89c64a787ce16d28,nahhann,Voxio,576.678,2385,2034,False,817a3f2e92da42ab89c64a787ce16d28
8632,3870948,9,1764466669,DESERT_TEMPLE,HOUSING,2ef2bfed3d084649b56290328970ace9,d7d0b271136647fea7398a444ab51c13,nahhann,JustAltoid,618.616,2313,2091,False,2ef2bfed3d084649b56290328970ace9
8633,3871009,9,1764467072,VILLAGE,TREASURE,ac601ce7376f49cea7ce14cd577dac85,27d9f6941c4c4217a58e87dfe6157828,BlazeMind,SuperC_,703.001,2405,2109,False,27d9f6941c4c4217a58e87dfe6157828
8634,3871109,9,1764467630,DESERT_TEMPLE,TREASURE,2ef2bfed3d084649b56290328970ace9,ac601ce7376f49cea7ce14cd577dac85,nahhann,BlazeMind,490.101,2317,2369,False,2ef2bfed3d084649b56290328970ace9
8635,3871317,9,1764468880,VILLAGE,TREASURE,ac601ce7376f49cea7ce14cd577dac85,27d9f6941c4c4217a58e87dfe6157828,BlazeMind,SuperC_,666.047,2314,2199,False,ac601ce7376f49cea7ce14cd577dac85
8636,3871420,9,1764469409,DESERT_TEMPLE,TREASURE,817a3f2e92da42ab89c64a787ce16d28,2ef2bfed3d084649b56290328970ace9,Voxio,nahhann,514.673,2077,2386,False,817a3f2e92da42ab89c64a787ce16d28
8637,3871573,9,1764470351,DESERT_TEMPLE,TREASURE,2ef2bfed3d084649b56290328970ace9,ac601ce7376f49cea7ce14cd577dac85,nahhann,BlazeMind,771.247,2347,2325,False,ac601ce7376f49cea7ce14cd577dac85
8638,3871717,9,1764471211,BURIED_TREASURE,BRIDGE,2ef2bfed3d084649b56290328970ace9,817a3f2e92da42ab89c64a787ce16d28,nahhann,Voxio,686.678,2334,2141,False,817a3f2e92da42ab89c64a787ce16d28
8639,3871888,9,1764472315,SHIPWRECK,STABLES,27d9f6941c4c4217a58e87dfe6157828,ac601ce7376f49cea7ce14cd577dac85,SuperC_,BlazeMind,545.067,2155,2351,False,ac601ce7376f49cea7ce14cd577dac85
8640,3872021,9,1764473125,VILLAGE,STABLES,ac601ce7376f49cea7ce14cd577dac85,2ef2bfed3d084649b56290328970ace9,BlazeMind,nahhann,622.24,2398,2261,False,2ef2bfed3d084649b56290328970ace9
8641,3872158,9,1764473913,VILLAGE,HOUSING,ac601ce7376f49cea7ce14cd577dac85,817a3f2e92da42ab89c64a787ce16d28,BlazeMind,Voxio,710.51,2379,2117,False,817a3f2e92da42ab89c64a787ce16d28
8642,3872248,9,1764474403,DESERT_TEMPLE,HOUSING,27d9f6941c4c4217a58e87dfe6157828,2ef2bfed3d084649b56290328970ace9,SuperC_,nahhann,542.86,2140,2293,False,2ef2bfed3d084649b56290328970ace9
8643,3872319,9,1764474848,BURIED_TREASURE,HOUSING,0d0f007a376a462299bf23f2f713b0e5,ac601ce7376f49cea7ce14cd577dac85,MrBudgiee,BlazeMind,548.829,2327,2306,False,ac601ce7376f49cea7ce14cd577dac85
8644,3872357,9,1764475075,DESERT_TEMPLE,STABLES,2fe70934e7be458dba747c4ac830391c,2ef2bfed3d084649b56290328970ace9,steezFemboy,nahhann,334.981,2267,2304,True,2ef2bfed3d084649b56290328970ace9
8645,3872458,9,1764475644,BURIED_TREASURE,HOUSING,2ef2bfed3d084649b56290328970ace9,ac601ce7376f49cea7ce14cd577dac85,nahhann,BlazeMind,522.76,2358,2324,False,ac601ce7376f49cea7ce14cd577dac85
8646,3872527,9,1764476050,SHIPWRECK,BRIDGE,5fe66e8b389f4dc384222e8cc09485f0,2fe70934e7be458dba747c4ac830391c,sanjinhu,steezFemboy,415.664,2060,2237,True,2fe70934e7be458dba747c4ac830391c
8647,3872571,9,1764476319,RUINED_PORTAL,STABLES,817a3f2e92da42ab89c64a787ce16d28,ac601ce7376f49cea7ce14cd577dac85,Voxio,BlazeMind,598.462,2186,2351,False,ac601ce7376f49cea7ce14cd577dac85
8648,3872615,9,1764476554,RUINED_PORTAL,TREASURE,2ef2bfed3d084649b56290328970ace9,27d9f6941c4c4217a58e87dfe6157828,nahhann,SuperC_,628.121,2346,2064,False,27d9f6941c4c4217a58e87dfe6157828
8649,3872691,9,1764477032,BURIED_TREASURE,HOUSING,ac601ce7376f49cea7ce14cd577dac85,2fe70934e7be458dba747c4ac830391c,BlazeMind,steezFemboy,652.088,2401,2239,False,2fe70934e7be458dba747c4ac830391c
8650,3872756,9,1764477520,BURIED_TREASURE,HOUSING,ac601ce7376f49cea7ce14cd577dac85,2ef2bfed3d084649b56290328970ace9,BlazeMind,nahhann,444.141,2335,2308,False,ac601ce7376f49cea7ce14cd577dac85
8651,3872925,9,1764478561,BURIED_TREASURE,TREASURE,2fe70934e7be458dba747c4ac830391c,2ef2bfed3d084649b56290328970ace9,steezFemboy,nahhann,585.977,2308,2251,False,2ef2bfed3d084649b56290328970ace9
8652,3872931,9,1764478619,BURIED_TREASURE,HOUSING,817a3f2e92da42ab89c64a787ce16d28,ac601ce7376f49cea7ce14cd577dac85,Voxio,BlazeMind,614.012,2164,2397,False,817a3f2e92da42ab89c64a787ce16d28
8653,3873022,9,1764479207,DESERT_TEMPLE,TREASURE,27d9f6941c4c4217a58e87dfe6157828,2fe70934e7be458dba747c4ac830391c,SuperC_,steezFemboy,567.706,2076,2292,False,27d9f6941c4c4217a58e87dfe6157828
8654,3873027,9,1764479230,SHIPWRECK,STABLES,ac601ce7376f49cea7ce14cd577dac85,2ef2bfed3d084649b56290328970ace9,BlazeMind,nahhann,539.981,2367,2271,False,2ef2bfed3d084649b56290328970ace9
8655,3873133,9,1764479860,VILLAGE,TREASURE,27d9f6941c4c4217a58e87dfe6157828,ac601ce7376f49cea7ce14cd577dac85,SuperC_,BlazeMind,549.049,2141,2310,False,ac601ce7376f49cea7ce14cd577dac85
8656,3873379,9,1764481569,RUINED_PORTAL,HOUSING,ac601ce7376f49cea7ce14cd577dac85,a0a672a0bc194540bc195220dc170dba,BlazeMind,JackoWacko62,535.844,2325,2084,False,ac601ce7376f49cea7ce14cd577dac85
8657,3873551,9,1764482662,DESERT_TEMPLE,STABLES,ac601ce7376f49cea7ce14cd577dac85,27d9f6941c4c4217a58e87dfe6157828,BlazeMind,SuperC_,645.747,2374,2119,False,27d9f6941c4c4217a58e87dfe6157828
8658,3874202,9,1764486956,SHIPWRECK,STABLES,ac601ce7376f49cea7ce14cd577dac85,d7d0b271136647fea7398a444ab51c13,BlazeMind,JustAltoid,619.26,2309,2047,False,ac601ce7376f49cea7ce14cd577dac85
8659,3881307,9,1764527966,DESERT_TEMPLE,STABLES,dd382293fed04a3e9fa850bb139279fc,2fe70934e7be458dba747c4ac830391c,vorbh,steezFemboy,553.718,2093,2226,False,2fe70934e7be458dba747c4ac830391c
8660,3881472,9,1764528769,SHIPWRECK,HOUSING,2fe70934e7be458dba747c4ac830391c,7447dd83b8bc4b7fb97d3ec316f529dc,steezFemboy,Kxpow,506.759,2241,2051,False,2fe70934e7be458dba747c4ac830391c
8661,3881604,9,1764529405,RUINED_PORTAL,TREASURE,132807fea3a54a02b6b1ad057430b002,2fe70934e7be458dba747c4ac830391c,ulqt,steezFemboy,548.787,2099,2292,False,132807fea3a54a02b6b1ad057430b002
